track,id,playlist_id,mode,key,variable,value
Side Effects - Fedde Le Grand Remix,7FDaS1k08rwMoAThmzUkOZ,my liked songs,0.0,0.0,liveness,0.434
Piece Of Your Heart - Alok Remix,6iW38RGqdDGOofmz2HeXLW,my liked songs,0.0,10.0,liveness,0.334
Radio Silence - Ryan Riback Remix,2rpBUo2uuVjqIN2KUydSL8,my liked songs,1.0,0.0,liveness,0.0673
Hard To Say Goodbye (feat. Chloe Angelides) - Nitti Remix,1WHVuaFzOyvEd3gATzifQd,my liked songs,1.0,5.0,liveness,0.0899
Like It Is,3frUvGrmGcay91lvFbOgsN,my liked songs,1.0,1.0,liveness,0.227
Wait For You,23aLHpZkjMoczfmYeUZyto,my liked songs,1.0,9.0,liveness,0.336
Quarter Past Midnight - John Gibbons Remix,05ovEOW0kdvWarShhqVpTE,my liked songs,1.0,8.0,liveness,0.157
Piece Of Your Heart,5p1ex0pXv6jSPJ6QbumQpD,my liked songs,0.0,10.0,liveness,0.074
Feel Good,765ZFLE6FqlO1nhfsqDRpo,my liked songs,1.0,11.0,liveness,0.345
Number One,55ae7UuzfaDIxhpIgG5Zrl,my liked songs,1.0,0.0,liveness,0.129
Castles - Sam Feldt Remix,7ozdQswLEj9MRtay4epz5g,my liked songs,1.0,4.0,liveness,0.351
Move On,4J0JF9jKsohvnR3oPEjfFs,my liked songs,0.0,0.0,liveness,0.117
"fuck, i'm lonely",322tcqPhma7F6hfCeLisx0,my liked songs,1.0,9.0,liveness,0.0618
Joyride,7JFSdaP3gmzQWDRpuh0aTA,my liked songs,1.0,2.0,liveness,0.0804
Go Solo (feat. Tom Rosenthal),6vhOyWiOnO7EzxnXBllmkQ,my liked songs,1.0,1.0,liveness,0.116
If You're Over Me - Sebastian Perez Remix,5Ufch415w7XCoPmdguSeDS,my liked songs,1.0,3.0,liveness,0.104
Next 2 U - Ludvigsson & Jorm Remix,5HItkEJRI2TaXBPPI4OUc1,my liked songs,1.0,6.0,liveness,0.118
Dance Monkey,5ZULALImTm80tzUbYQYM9d,my liked songs,0.0,6.0,liveness,0.149
City Of Dreams - Radio Edit,6i7tbafO9vwJ933kTzn9mg,my liked songs,1.0,4.0,liveness,0.349
Roses (feat. ROZES) - Zaxx Remix,5MgBUUjbkQ27Kd9CbeZFLo,my liked songs,0.0,1.0,liveness,0.359
Good Things Fall Apart (with Jon Bellion) [Tiësto's Big Room Remix],6m8SIT10j41SPpPFOknTmP,my liked songs,1.0,2.0,liveness,0.11
Need Your Love (with Noah Kahan),6hciDCyJDYCsYQp2lH6kdA,my liked songs,1.0,0.0,liveness,0.187
Was It Love,4cimGaJE0r501fzuZkcJRU,my liked songs,0.0,11.0,liveness,0.233
Pretty Shining People - Jack Wins Remix,5KsdfLLbAkncvkvtHavfLd,my liked songs,1.0,1.0,liveness,0.302
Post Malone (feat. RANI),0qc4QlcCxVTGyShurEv1UU,my liked songs,1.0,7.0,liveness,0.105
Million Lights,0MTNn4zNL9sgy5evzyuh71,my liked songs,0.0,0.0,liveness,0.124
One Life,2aXA9aQfrqaOi1Wy3NfSZI,my liked songs,1.0,3.0,liveness,0.242
FU4E,6C3MGasn7adPXHlE1z4NbV,my liked songs,1.0,5.0,liveness,0.182
Let Us Love,2Ln8KzONjBfBYoap9lNh7W,my liked songs,1.0,8.0,liveness,0.102
All Star,2u0oTsc6XcvJTh24ynQ1Ao,my liked songs,1.0,7.0,liveness,0.203
Perfect Strangers,3P3pw6C19j31Rnzgo3JG7o,my liked songs,1.0,1.0,liveness,0.213
Higher Love,6oJ6le65B3SEqPwMRNXWjY,my liked songs,1.0,8.0,liveness,0.101
Go Back In Your Body - Tropical Edit,0gRgk5gPa9Pju1K1edQMpL,my liked songs,1.0,6.0,liveness,0.131
Don't Give Up On Me - Club Mix,3timLnS1O72NzeRj22KrFd,my liked songs,1.0,8.0,liveness,0.454
Takeaway (feat. Lennon Stella),6wo37KVqFJhtuxPTpLCcfe,my liked songs,1.0,3.0,liveness,0.0977
Forgive or Forget - R3HAB Remix,6bERyJwcB3qHDZMnT6Wy9p,my liked songs,0.0,9.0,liveness,0.125
Not Ok - Frank Walker Remix,6VP3410weACXiPCVLKSkOb,my liked songs,1.0,2.0,liveness,0.0688
Make You Proud - Zeier Remix,43asvRRB6buKAeMUfTcdDR,my liked songs,0.0,4.0,liveness,0.396
Body On My,6e0CvGZf7CouOpYF8toXHC,my liked songs,1.0,1.0,liveness,0.374
Out There (feat. Gustavo Bertoni),0ZXrK0BfcPDAZkRDYsuSh6,my liked songs,1.0,0.0,liveness,0.0905
All I Need - Robby Burke Remix,6iYsgrHk1AIxcEy2m5YVrt,my liked songs,0.0,11.0,liveness,0.0699
Don't Give Up On Me (with R3HAB),7vXEipUY3qNRK9K1lZjnfM,my liked songs,1.0,3.0,liveness,0.126
Walk Away,7a4aFs6bW7TUySQviVERSI,my liked songs,0.0,6.0,liveness,0.136
Can We Pretend (feat. Cash Cash),7GfKD5B7fVAzUgDvqAIbSL,my liked songs,0.0,1.0,liveness,0.101
No One - Jonas Blue Remix,3cJEgWbsBmGkvXz906tgut,my liked songs,0.0,11.0,liveness,0.54
Fate,5vLvjVt1hP43i3If66YHqw,my liked songs,1.0,5.0,liveness,0.124
Ups & Downs,6zrkWFn28ep82mbAXsQn1k,my liked songs,1.0,8.0,liveness,0.102
End Of The Night,46n9OJc7LOIVdj8t2l5WA5,my liked songs,1.0,9.0,liveness,0.0793
Feel Alright (feat. Guy Sebastian) [Steerner Remix],14LN1A5ODJlmZ30RmcPCKk,my liked songs,1.0,2.0,liveness,0.133
Bones (feat. OneRepublic),1pfgsjmxVZhoZpeDx6POKv,my liked songs,1.0,0.0,liveness,0.178
Ritual,3M9Apu4OZfylLTFKvgEtKa,my liked songs,0.0,3.0,liveness,0.0844
Happy Kids,3nVJ4tGeLFR6HUiz3e7qAe,my liked songs,1.0,11.0,liveness,0.243
Kids - Radio Edit,08sbVRMozsdk9IiVPklbkS,my liked songs,1.0,9.0,liveness,0.331
Paradise,72BjmeHg54bab23GWws1oQ,my liked songs,1.0,7.0,liveness,0.0946
Hurt People (with Aloe Blacc),2fED2BndjHEETxBoZ4xMHb,my liked songs,1.0,1.0,liveness,0.136
Feel Good,0e0UxWGgjXoYAYUFhJgwji,my liked songs,1.0,2.0,liveness,0.221
Good Things Fall Apart (with Jon Bellion),6pooRNiLyYpxZeIA5kJ5EX,my liked songs,1.0,2.0,liveness,0.118
We’re The Same‬‬,4rJcxFOljjd2sqfgIjksTI,my liked songs,1.0,2.0,liveness,0.0881
Waiting,78v8ad1iLTlfLbam4qvzNu,my liked songs,0.0,1.0,liveness,0.061
I'm Done,78gXigr1YRhb24ochT8E7T,my liked songs,0.0,5.0,liveness,0.228
Forever,25nfkQrYGYra3EQWjkRRui,my liked songs,0.0,8.0,liveness,0.332
Find,3a1DVjwshmHW9DR7pJMTaR,my liked songs,1.0,0.0,liveness,0.232
Sold on You,22LyqOcHM7dq7nI11S6lqO,my liked songs,0.0,4.0,liveness,0.19
"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",3y3brCCecHC3Db18aIOnny,my liked songs,0.0,9.0,liveness,0.131
All You Need To Know (feat. Calle Lehmann),4Gcv5SsxnQWpmOnUI19EJk,my liked songs,1.0,0.0,liveness,0.11
Grip - Jay Pryor Remix,0xARbGHzPT1o5t1sFlmyO2,my liked songs,0.0,1.0,liveness,0.175
Changes,0auKqMQXBTQ80h034wcsOA,my liked songs,1.0,10.0,liveness,0.0581
Grip,3gicyfiEVMGONgzygpWjNT,my liked songs,1.0,4.0,liveness,0.264
Out of Time (feat. Eric Lumiere) - Sagan Remix,6rJvx2fOOnf9gLpjwrelGx,my liked songs,1.0,3.0,liveness,0.117
Whole Heart,4Z1t1aMRif8ES212kTN8H2,my liked songs,1.0,9.0,liveness,0.153
Wicked Hearts,0iYdflVjQStuXFDspvUFrp,my liked songs,1.0,0.0,liveness,0.0821
What I Like About You (feat. Theresa Rex),4NSW0Km5ZG60L8FthUebPJ,my liked songs,1.0,1.0,liveness,0.121
Electricity (with Dua Lipa),5N4erncE7kuUccm7zEmwzk,my liked songs,1.0,0.0,liveness,0.338
All Into Nothing - Cuebrick Remix,5VoPWJ85oxMCja2hfIBual,my liked songs,0.0,6.0,liveness,0.599
Wherever You Go,14nIFzHQf1OBWf6VHVR8DF,my liked songs,1.0,7.0,liveness,0.0389
Polaroid,6XqvFyJGdUD5IWee02ARKU,my liked songs,0.0,7.0,liveness,0.073
Rewind,3wTTeGmruFLBOUhkIjxcuE,my liked songs,0.0,3.0,liveness,0.0776
Think About You,3Kuu5vASpXK8oRsxOvau6P,my liked songs,1.0,10.0,liveness,0.11
Never Our Fault,0RSbNhT5xwpb6XTKG89mQK,my liked songs,0.0,9.0,liveness,0.132
Never Left My Sight,1uQXTrA40tPqXjyFbLchmV,my liked songs,1.0,3.0,liveness,0.549
ARMNHMR & Nolan van Lith - Alone (tofû remix),7xttyMEUQLyLbZC7mL3kRN,my liked songs,1.0,7.0,liveness,0.0986
Runaway,541OLGN9Qfp5lizRnGk8fG,my liked songs,1.0,0.0,liveness,0.0461
i'm so tired...,7COXchtUOMd6uIT6HvmRaI,my liked songs,1.0,11.0,liveness,0.242
Out Of My Head,0y14QOe75vXujCgJPwfWfn,my liked songs,0.0,11.0,liveness,0.0915
Clouds Above - Hella Remix Radio Edit,03dtmDrb1RDeE4fxUwuiai,my liked songs,1.0,6.0,liveness,0.307
WaLLs,1w11cQa9xHGoJX9H9xFbE1,my liked songs,1.0,10.0,liveness,0.205
Mad Love (feat. Jessie Villa),6BQsnRHHKUCMzhDAewLkwI,my liked songs,1.0,2.0,liveness,0.0964
Just For A Moment (feat. Iselin),66U2Ud0RBGfQ0ZQrI2m8FC,my liked songs,0.0,1.0,liveness,0.27
Remember (with ZOHARA),3Ni1v6Xq3hIrnYqTlBlZyI,my liked songs,0.0,11.0,liveness,0.178
Crashing (feat. Bahari),7egj375ez0KtF3bYCfAHdZ,my liked songs,1.0,5.0,liveness,0.186
Hold On - Sonny Fodera Remix,6iA9HZ1eeMo4v7ewvVYF7r,my liked songs,1.0,0.0,liveness,0.129
Tie Me Down (with Elley Duhé) - Steve Aoki Remix,27dtcjTLGUeR9mw1cwF6mn,my liked songs,1.0,6.0,liveness,0.195
Sunset Runaway (Radio Edit),3vuRYSWcnZdYFQBzdeVn7d,my liked songs,1.0,10.0,liveness,0.763
Go to Sleep,3pX3ku3Dep3Z5jQEYDR7PK,my liked songs,1.0,7.0,liveness,0.148
God Damnit (with Call Me Karizma),2wm6DCnWcWwfsIl0LvWYZ8,my liked songs,1.0,7.0,liveness,0.252
Treat Me Right,3eO1WMVfe6q1ukGOemojGK,my liked songs,1.0,2.0,liveness,0.0924
Jungle Fever,2twiKA6GxkM0Y1qBUOA1rP,my liked songs,0.0,0.0,liveness,0.305
Lighthouse,3KGbQLrg2Lj0JH2W81LhO4,my liked songs,1.0,1.0,liveness,0.061
Speechless (feat. Erika Sirola),1rCcsYnmqbMYdkG7kS9GC5,my liked songs,1.0,1.0,liveness,0.0851
Ruled the World,185KiwRpwjqe52jyaRUBFn,my liked songs,1.0,3.0,liveness,0.134
Till the End (Open Beatz Anthem 2018),32WGzbjOZb3Kzy06zRJf9o,my liked songs,1.0,0.0,liveness,0.172
Happy Now,14sOS5L36385FJ3OL8hew4,my liked songs,1.0,9.0,liveness,0.252
Rise & Fall,7dltSWFFyZGXUk9CFr03m2,my liked songs,1.0,8.0,liveness,0.0767
Polaroid - R3HAB Remix,3LsNRAL1hRtl3gMTJz2NPN,my liked songs,0.0,7.0,liveness,0.288
Symphony,1iaLcGW8ffLMPFSLSGn0Zs,my liked songs,1.0,3.0,liveness,0.123
Waiting For Tomorrow (feat. Mike Shinoda),5Gi8lLH3edcexP99srU1Nl,my liked songs,0.0,5.0,liveness,0.562
Vertigo,5TvR8PSrBTOvD1M4S38UiD,my liked songs,0.0,11.0,liveness,0.0852
Umbrella - The White Panda Remix,2Nb3hnoALb44lQNoP2nZlx,my liked songs,1.0,1.0,liveness,0.235
All For Love - Steerner Remix,7AfwjDVx6a7hmnTUudvLkn,my liked songs,1.0,8.0,liveness,0.095
Out of My Mind,0VVI9NrUp2dN6rL78r4Ov1,my liked songs,0.0,7.0,liveness,0.14
Walls,3LUNAtaJpMC89RYqgipTSa,my liked songs,0.0,11.0,liveness,0.0833
What We Do,5nFjGMZucdlzOIbGYFWNcL,my liked songs,1.0,10.0,liveness,0.0822
Big Words,6W84IrImCzWb6DISg7sI5j,my liked songs,0.0,6.0,liveness,0.515
Too Good to Be True (feat. Machine Gun Kelly),1iJHitxTcTARB8P387PcZL,my liked songs,0.0,8.0,liveness,0.215
Coming Home,6BmWIawmeqA5Ky9gHxiDcY,my liked songs,1.0,3.0,liveness,0.114
Make Me Yours,3G2O60rq5a77GEIwK1mVmh,my liked songs,0.0,7.0,liveness,0.124
Marching Bands - Vanze Remix,5GX6Iq0fmdGNxM6qv4W6Jo,my liked songs,1.0,9.0,liveness,0.0976
Hide and Seek,1H33wNKihn8zcTexnwUoJ6,my liked songs,1.0,0.0,liveness,0.0854
Take This Ride - Steerner Remix,5hBlatx0uwHY3S8ZlnriDv,my liked songs,1.0,0.0,liveness,0.457
Don't Wanna Let It Go (feat. Maurice),33tVE9i9ckvUkoMD4AYBLa,my liked songs,1.0,6.0,liveness,0.0768
Castles,2cXby6bRE7SyQ9nQVRYKBT,my liked songs,1.0,0.0,liveness,0.0857
Lost Boys - Ocean Park Standoff vs Seeb,1T1I5m9jpiT2cjTPS9Hc5I,my liked songs,0.0,6.0,liveness,0.361
"Let Me Go (with Alesso, Florida Georgia Line & watt)",5Gu0PDLN4YJeW75PpBSg9p,my liked songs,1.0,8.0,liveness,0.0841
REMEDY,6jreFSOTUAViWjKyzOC4Kg,my liked songs,1.0,0.0,liveness,0.0883
Back & Forth,4M8x1TR36VMQMFMbGCdoyA,my liked songs,0.0,10.0,liveness,0.0222
Like I Love You,4sh506lJZac1T4o4NqtIuS,my liked songs,1.0,1.0,liveness,0.457
Coming Home,5b1k8soHjvcK3yfS1KGLEC,my liked songs,1.0,4.0,liveness,0.095
Wildfire,74Iek9QLydiQPtGcnHqHe8,my liked songs,0.0,11.0,liveness,0.157
Take This Ride,1bjd4UgjnK5hedJJKmi3YP,my liked songs,0.0,8.0,liveness,0.46
Never Going Home,3JMjmQ4xsvEr7cP1mDS8sq,my liked songs,1.0,9.0,liveness,0.33
Children Of The Sun (feat. Sunnie Williams) - Radio edit,4h5EVzK6r3fvkY7erlpjMi,my liked songs,1.0,9.0,liveness,0.48
Fade Into Darkness - Vocal Radio Mix,5kwAIpUBwhmiBpsJlcMgO1,my liked songs,1.0,6.0,liveness,0.138
Out My Mind - Zack Martino Remix,1F9NBu61V9kxiHdfEPbHyP,my liked songs,1.0,9.0,liveness,0.0917
Radio Silence,6Wosx2euFPMT14UXiWudMy,my liked songs,0.0,9.0,liveness,0.0824
Walk Thru Fire,2wQ411UQL2MRsdAgPRUstT,my liked songs,1.0,5.0,liveness,0.382
We Don't Care,59D6pNWyn8UXPpos5fbAqm,my liked songs,0.0,10.0,liveness,0.0555
Cold World,42FxIxzDIaB5T1WB9Fp1D0,my liked songs,0.0,7.0,liveness,0.0756
No Words (feat. Belle Humble),2E5amaomMJkbkOe2TAkhD4,my liked songs,1.0,5.0,liveness,0.66
Into The Light (feat. Mariana Bell),6AI5nUj234DIKlGuSaLu5U,my liked songs,0.0,0.0,liveness,0.0554
Millionaire (feat. Nelly) - Alan Walker Remix,5HzbxweVAtisCrpoOF11qt,my liked songs,1.0,5.0,liveness,0.148
Back to Beautiful,2sNIzKpt0QLQuxyUUCapWs,my liked songs,0.0,6.0,liveness,0.371
Stay Up,0yHbRupKbD9LF7bHWVGyzi,my liked songs,0.0,7.0,liveness,0.052
Don't Hide,5Ddp5V1M84fKmXbtDhASu0,my liked songs,1.0,4.0,liveness,0.167
I See Love - From Hotel Transylvania 3,32UJH1F38AMSjZilQyBzOE,my liked songs,0.0,2.0,liveness,0.324
Solo (feat. Demi Lovato),6kPJZM97LwdG9QIsT7khp6,my liked songs,0.0,11.0,liveness,0.35
Jackie Chan,4kWO6O1BUXcZmaxitpVUwp,my liked songs,0.0,3.0,liveness,0.0586
Born To Be Yours,0kHyKhJMukHEPfeh8s7rdM,my liked songs,1.0,3.0,liveness,0.0982
Hot2Touch,1sBhJGPUKrdRycgKxve70v,my liked songs,0.0,1.0,liveness,0.326
Ready To Love You,2gJIL7h1fCpFh6NjCZUJyQ,my liked songs,1.0,0.0,liveness,0.335
Kids - Alex Ross Remix,4oxMka5pg6CtNLqwhXSY8x,my liked songs,0.0,11.0,liveness,0.216
Melody (feat. James Blunt),6EQWutFZaKDSyy8bkIREU1,my liked songs,1.0,0.0,liveness,0.454
On My Way (feat. Leah Haywood),26tYs69x1ijKSHBw6T8G7e,my liked songs,1.0,6.0,liveness,0.089
Old Guitar,38tGRxFP5NkWbtOWsXbQ0L,my liked songs,1.0,0.0,liveness,0.358
Close to You,4V50bLLauStkeeIm7K4fpF,my liked songs,1.0,2.0,liveness,0.0348
California,2i1e4VbiH770F8dD3sG3jH,my liked songs,1.0,7.0,liveness,0.402
Clearest Blue - Gryffin Remix,5JNOYtRd2E9QiwosqMCBmZ,my liked songs,1.0,6.0,liveness,0.0845
What Would I Change It To (feat. AlunaGeorge),4lwSYcFSDeyY8jdSedZH4j,my liked songs,1.0,11.0,liveness,0.0787
Give Me Love,1FCXn94l4NnjQWURRh9jOw,my liked songs,0.0,6.0,liveness,0.213
Seek Bromance - Avicii Vocal Edit,7tSO7DrrYpiMXX3zM4b3oM,my liked songs,0.0,1.0,liveness,0.0898
The Nights,0ct6r3EGTcMLPtrXHDvVjc,my liked songs,1.0,6.0,liveness,0.249
Silhouettes - Original Radio Edit,1nO67wic65N413c11zKxM7,my liked songs,0.0,5.0,liveness,0.121
Be Your Friend,1uGHaW5WOyQUSR1oNKAydC,my liked songs,1.0,0.0,liveness,0.155
Beside Me,76r3NogmnAjVrIO0jYPk1t,my liked songs,1.0,8.0,liveness,0.227
Refuse - Radiology VIP Mix,1EM4Xn7UDttaHlC1fqNFwk,my liked songs,1.0,0.0,liveness,0.477
Alien,0RUTnY2B3s05fZuCHsNaUP,my liked songs,0.0,10.0,liveness,0.0662
Wonderwall (feat. Emelie Cyréus),7CenyP1EBTBx8jZepNDCBl,my liked songs,1.0,4.0,liveness,0.186
Emojis,5e0IMngnNkVAfaf3GAzrqg,my liked songs,1.0,0.0,liveness,0.11
People I Love (Club Mix) - Spotify Edit,711Tr5BNM38pqJ71Ajt0nR,my liked songs,0.0,10.0,liveness,0.106
Baby,1bA2ZK7CFxEMnyn1dWP2jp,my liked songs,0.0,1.0,liveness,0.225
Pretty Girl - Cheat Codes X CADE Remix,39IsH7B5byx8NRlEKlZVg9,my liked songs,0.0,7.0,liveness,0.104
Lullaby,0DhkTGjEaIHaSxTfC14BFm,my liked songs,0.0,1.0,liveness,0.0623
We Start Fires,0hsMhZA3gguNuHOcDsGmOf,my liked songs,1.0,9.0,liveness,0.281
Freefall,2w7gJ0iMdbISnqqSuHgUr4,my liked songs,1.0,2.0,liveness,0.367
Save Myself,7AOpn3qT7EOzw3bh4lJh3b,my liked songs,1.0,8.0,liveness,0.164
Lullaby,5xzCzOAOfRi4DOttSzvznR,my liked songs,0.0,5.0,liveness,0.0834
Remind Me to Forget,5sIx4BlfYGuZeSLF40N9GH,my liked songs,1.0,0.0,liveness,0.139
Light Me Up (feat. Lukas Meijer),5GXNpvgo6UtLhe2wYBYWy1,my liked songs,1.0,2.0,liveness,0.305
Sorry,2ReuBaBmPJ32EqQOUbkrDG,my liked songs,1.0,8.0,liveness,0.149
Oceans - Dexter Remix,19GzzoijAJ7YjVcSR67j8s,my liked songs,0.0,5.0,liveness,0.0569
Take Me Home (feat. Alexander Tidebrink),6O55iavuBAHtxyaNdeI4Um,my liked songs,1.0,2.0,liveness,0.348
Issues - Alan Walker Remix,6nlXWOyoCPLXXWaklOyQcb,my liked songs,1.0,8.0,liveness,0.105
Statue (The Pills Song) - BUNT. Remix,70IM8GwLBrHRxBAcqGN2bw,my liked songs,1.0,2.0,liveness,0.455
Take Me Away,3xXLyDSGiV5aJNwQLJ6AZc,my liked songs,0.0,7.0,liveness,0.156
Hearts Of Gold,3tigyPkt1aLenejfPfKWEl,my liked songs,0.0,5.0,liveness,0.747
Keep Your Head Up,4lkdk9ckFPV2QWP6UZUT9M,my liked songs,0.0,9.0,liveness,0.368
Helium (Sia vs. David Guetta & Afrojack),2ludbmtPoyCPe2K08fAlFl,my liked songs,1.0,4.0,liveness,0.2
New Memories,2g9Lk9m4zny3cYGUWy4aob,my liked songs,0.0,11.0,liveness,0.115
17,15DwFznkBJir7AK9PyMyRR,my liked songs,0.0,0.0,liveness,0.0696
Pumped Up,6lFbdi743kgerMZDjSqbuA,my liked songs,1.0,0.0,liveness,0.34
Losing You (feat. Mougleta),4ep7JyMkr4IYToGKW2lGgX,my liked songs,0.0,6.0,liveness,0.114
What About Us - Cash Cash Remix,5Xt5iEbljmwJW51LMTQ6Nx,my liked songs,1.0,8.0,liveness,0.104
Falling In Love - De Hofnar Remix,1FjE8jsOLAuMwqAY5upQxR,my liked songs,1.0,11.0,liveness,0.0836
The Middle,2ARqIya5NAuvFVHSN3bL0m,my liked songs,1.0,7.0,liveness,0.128
You & I (feat. Tyler Sjöström & Bertrand Lacoste) - VINIL Remix,1Xd66AmcJ4bjRJYOAAliMS,my liked songs,1.0,5.0,liveness,0.146
Alive (The Edge),7KjZtxdvksZZx3g7cm7TBa,my liked songs,1.0,0.0,liveness,0.196
Islands,5CnMVKkogpdfKsXEerqZTe,my liked songs,0.0,4.0,liveness,0.202
Hearts Ain't Gonna Lie (with Jonas Blue),1bfPwJtmZdqv6MPY5Wr7eH,my liked songs,0.0,6.0,liveness,0.13
Wolves,7EmGUiUaOSGDnUUQUDrOXC,my liked songs,0.0,11.0,liveness,0.177
Silence - Tiësto's Big Room Remix,3AUW7mAGx1BICBWqsuFgh4,my liked songs,0.0,1.0,liveness,0.956
Never Walk Alone - Radio Edit,1Ew3CCat8okts5yG4I5LpA,my liked songs,1.0,9.0,liveness,0.177
Tell Me You Love Me,3KTMURvw5Ys3sz1Ksh1S01,my liked songs,1.0,5.0,liveness,0.202
Oh No Baby No (feat. Habou),6k9CTzYHpN8JIbeZYxx9NJ,my liked songs,0.0,5.0,liveness,0.0921
Stargazing,0Zbbxnx4SGGHoIow4PpISP,my liked songs,1.0,5.0,liveness,0.0911
All Night,5mAxA6Q1SIym6dPNiFLUyd,my liked songs,0.0,6.0,liveness,0.919
Perfect - Mike Perry Remix,5AJgjETGRZMlONKiKzYCUy,my liked songs,0.0,5.0,liveness,0.13
Found U,5K4HJ4Ydm5qG3Bw7JaDAeZ,my liked songs,1.0,7.0,liveness,0.188
Let's Go Home (Jawster Remix),5yg9QJrLrMxQW5R2wFlJTP,my liked songs,0.0,10.0,liveness,0.111
So Far Away (feat. Jamie Scott & Romy Dya),0OlnLZY4cmQzT6ZGttvWBM,my liked songs,0.0,6.0,liveness,0.197
Fire (feat. Eddy Faulkner),6u5bNqtF7C5hBrCpxMKoPd,my liked songs,0.0,11.0,liveness,0.564
Love For Life (Dr. Shiver vs. Marc Typ) [feat. Christina Skaar] - Radio Edit,1gd6XojejOSbFDfzCyA8nf,my liked songs,1.0,6.0,liveness,0.0361
Crazy,64fwanXDvwmsQrLsDSVHMv,my liked songs,0.0,11.0,liveness,0.104
Last Night (On Earth),0TjuqWHeA2q24D0USnrD05,my liked songs,1.0,4.0,liveness,0.171
Emily,3lhmj5XfT5poIR5ozhiDmH,my liked songs,1.0,7.0,liveness,0.136
These Heights,5WHuMGV9ziKEJHxEr0dMPo,my liked songs,1.0,0.0,liveness,0.467
Together,4KX39APEOO2EgiZFkcJOfR,my liked songs,1.0,1.0,liveness,0.233
Scared (feat. Amanda Wilson & Pitbull) [Michael Mind Project Edit],1msHXIxmsV2W7QurhQlY46,my liked songs,1.0,8.0,liveness,0.0715
Sounds Easy,3K7WlpKeeO1NEUO2jEJNQQ,my liked songs,0.0,5.0,liveness,0.0805
Young (Sam Feldt Remix),5Pchgc0mxWI2qoJlz86jpv,my liked songs,1.0,11.0,liveness,0.0986
Never Let You Go (feat. John Newman),3nTIvcfFkFEUL4cdMaEt5H,my liked songs,1.0,10.0,liveness,0.103
With You (feat. Wrabel),0HrwmrUENhbD8UpEcNWH79,my liked songs,1.0,0.0,liveness,0.332
All Falls Down (feat. Juliander),5yFSF6qQA1rcLsQRnBsZgb,my liked songs,1.0,1.0,liveness,0.361
Stranger Things,5s6YL4Ym5xKtlOgmTICSat,my liked songs,1.0,0.0,liveness,0.0947
Wait,3V9DfRoS7JfSkuTyNEsCxQ,my liked songs,0.0,8.0,liveness,0.223
Ma Chérie - DJ Antoine vs Mad Mark 2k12 Radio Edit,1Rab2SBILAvfvaV99eo8wC,my liked songs,1.0,8.0,liveness,0.0396
Thank You,491ZPB7I2g9b5RYzyKEV9X,my liked songs,1.0,2.0,liveness,0.228
Don't Let Go,70FUPzNFvd8LaTOTl3pyk2,my liked songs,1.0,6.0,liveness,0.359
Sweet Nothing (feat. Florence Welch),24LS4lQShWyixJ0ZrJXfJ5,my liked songs,0.0,8.0,liveness,0.0567
Tonight and Every Night,3nbtUMjRUH5VDwhvvcPRF8,my liked songs,1.0,7.0,liveness,0.142
Ha Leh Lou Ya,1gAbEXZi4ZrmA5KPQARXrD,my liked songs,0.0,0.0,liveness,0.113
More Than a Friend,1HwTvfQoFWV1vavcgHvptJ,my liked songs,0.0,2.0,liveness,0.0685
Pizza,5oAgI7Pzg6vxuKrfapg3Pi,my liked songs,1.0,5.0,liveness,0.183
Beautiful Creatures (feat. MAX),4pWawf1Rq4qHDv4Ktqjg2D,my liked songs,0.0,0.0,liveness,0.367
Lost,4rIAqwhHGfWChQvQGYwEfR,my liked songs,1.0,8.0,liveness,0.0966
Fractures,4G3IXyVRxSx5lLhUvv3fu3,my liked songs,1.0,4.0,liveness,0.139
Somewhere New (feat. M-22) - Epic Empire Remix,3sP0RuLPDH9DOWa9BzMWlg,my liked songs,1.0,5.0,liveness,0.0809
The Spectre,2DGa7iaidT5s0qnINlwMjJ,my liked songs,0.0,1.0,liveness,0.0903
I Believe I'm Fine,7Lgpic8BsBJR4jFrr9abbz,my liked songs,0.0,10.0,liveness,0.328
Best Day Of My Life - Gazzo Remix,1eiXLANaZCSKIfDmwTorg5,my liked songs,0.0,11.0,liveness,0.253
Jetlag,79B7naQYN34s6lITPdToMQ,my liked songs,1.0,1.0,liveness,0.148
Rising High (feat. Beatrich),0kAkve9XSoVd40LkRrvMhB,my liked songs,1.0,3.0,liveness,0.109
Complicated (feat. Kiiara),1Sl3njkhhz8nrSPZroDQ82,my liked songs,1.0,8.0,liveness,0.159
Rush - Sam Feldt Radio Edit,4yuDod7mIJ2k3e7oAbmsii,my liked songs,1.0,1.0,liveness,0.0893
Sun Comes Up (feat. James Arthur) - Ofenbach Remix,0ow2JYLP8XmRnp0npEv69m,my liked songs,1.0,10.0,liveness,0.169
Let You Go - Radio Edit,2tr8arQKmdmOhUELRjyT0d,my liked songs,1.0,5.0,liveness,0.0971
Welcome To The Club - Video Mix,6qIgnYHVnB3WJJXOWFixEj,my liked songs,1.0,0.0,liveness,0.305
We Don't Belong,2AeMQ7G8313RP8KrC3ot4v,my liked songs,1.0,8.0,liveness,0.324
Body to Body,3qyeNnFY67zX6VmmIbzPsL,my liked songs,1.0,8.0,liveness,0.154
Hands,5153LWKMJiMNIRCChGN4Ja,my liked songs,0.0,0.0,liveness,0.348
