track,id,playlist_id,playlist,mode,key,variable,value
,0VaOlp5rnOdvU664eQXq5d,5tOffZXVBFTMS7mkKQ3tpX,,1.0,3.0,danceability,0.64
,6AYFKOPbmd12rUP5DalRwB,5tOffZXVBFTMS7mkKQ3tpX,,1.0,1.0,danceability,0.381
,4ngv7whSPSAwD8ZP3zMHsd,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.48
,2amZYLlA7PTIaGBw6UTb8r,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.581
,5E3jbxmonQ370P93Qdfy5Y,5tOffZXVBFTMS7mkKQ3tpX,,1.0,11.0,danceability,0.805
,2BzYOfztRMaIVKTfYOGQgR,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.412
,3Uh6AwVRMECL8VmMmlO4YI,7ztPGEDSTKz4afyj7IPgBv,,1.0,7.0,danceability,0.484
,7Jd362EXGUF2c2Zk2abVdq,5tOffZXVBFTMS7mkKQ3tpX,,1.0,10.0,danceability,0.548
,4Bekc318sVRVNqy2HoXON7,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.526
,3e5eR2DBoHD2qR4HN3YmTv,5tOffZXVBFTMS7mkKQ3tpX,,1.0,5.0,danceability,0.729
,0up48KQvGzMCrgqrfT07i2,5tOffZXVBFTMS7mkKQ3tpX,,1.0,9.0,danceability,0.463
,4vNAb0jT8gpEXrf39HSTOz,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.248
,3o2tw8emnaXFAIKBYdKW5T,5tOffZXVBFTMS7mkKQ3tpX,,1.0,5.0,danceability,0.69
,50AtbZbvd3OXD2NDqy4G29,35oLMiAK4VM2T0ek3PTPIc,Chillin',0.0,1.0,danceability,0.559
,0wvCSSMj3gkLeJPl8E2FrK,5tOffZXVBFTMS7mkKQ3tpX,,0.0,1.0,danceability,0.687
,1XHGkqgymzwzFWFWKqi6O8,5tOffZXVBFTMS7mkKQ3tpX,,0.0,0.0,danceability,0.497
,431qZaQAJuIolwBrlDa6Yg,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,danceability,0.435
,2qVGmHSlfAhGZJifXVNwUI,5tOffZXVBFTMS7mkKQ3tpX,,1.0,4.0,danceability,0.397
,0jX7GLf5pVGZpchy64sluA,5tOffZXVBFTMS7mkKQ3tpX,,1.0,10.0,danceability,0.597
,45p0MAVey0dnjZXo8kMUzh,5tOffZXVBFTMS7mkKQ3tpX,,1.0,8.0,danceability,0.803
,5KDYoDGFVjJ0QBOgZm87Wm,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,danceability,0.472
,1fHXIgOL2pO9RmbCvubju7,5tOffZXVBFTMS7mkKQ3tpX,,1.0,9.0,danceability,0.548
,5zDKhDqRbiCPAPbh2M2Ave,3FInOSJaKv5QzLQrd3lCgA,JP,1.0,6.0,danceability,0.343
,1QJnDJuYOGj05iSc4eWGr5,37i9dQZF1DWYGZAMYFDM8S,,0.0,0.0,danceability,0.358
,0XAtJS1qj32yMeoDfia3Nt,5tOffZXVBFTMS7mkKQ3tpX,,1.0,1.0,danceability,0.474
,3CAX47TnPqTujLIQTw8nwI,37i9dQZF1DWYGZAMYFDM8S,,1.0,5.0,danceability,0.401
,6EaTwxekBZbk9SuKmmqQzm,5tOffZXVBFTMS7mkKQ3tpX,,1.0,3.0,danceability,0.636
,1HMQmOWrkieKYWlFsjUP3D,37i9dQZF1DWYGZAMYFDM8S,,1.0,1.0,danceability,0.591
,6NSpccyjAT80BesuPjdLn1,5tOffZXVBFTMS7mkKQ3tpX,,1.0,3.0,danceability,0.563
,5OiaAaIMYlCZONyDBxqk4G,3FInOSJaKv5QzLQrd3lCgA,JP,1.0,4.0,danceability,0.602
,4mdDPBsUVwNaU6wePpOqfQ,4MPYRqlhzLYtTh0QLuhfOC,con V de,1.0,7.0,danceability,0.644
,77pUuO8xtAzaG6TaDcbAxK,5tOffZXVBFTMS7mkKQ3tpX,,0.0,1.0,danceability,0.506
,02p7KhGzlicIY8rvRVVION,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.666
,4HMEqwIQ39BhjGHxWhDjJw,5tOffZXVBFTMS7mkKQ3tpX,,1.0,9.0,danceability,0.62
,5397UpyFdp4FSPE8xAZHHx,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,danceability,0.601
,4C2aiAVTTVyZbCQZst5Xu1,37i9dQZF1DWYGZAMYFDM8S,,1.0,2.0,danceability,0.473
,7eMuquGvl8dWNWwISPOmQd,5tOffZXVBFTMS7mkKQ3tpX,,1.0,4.0,danceability,0.648
,5Gtn8HgCAo0TUiaKKgP6us,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,danceability,0.418
,5yNPZgat8PQNNn02W9Zuzv,5tOffZXVBFTMS7mkKQ3tpX,,0.0,9.0,danceability,0.399
,4MFJja8C5DQGWstBew2BUC,35oLMiAK4VM2T0ek3PTPIc,Chillin',1.0,2.0,danceability,0.686
,3NDzZy7i8lpf43Niy8pwtB,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.632
,26JL2BIDHH0Sy5VAOBYRWW,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.48
,6T8qnBbc2rxlWLiweD1e5M,5tOffZXVBFTMS7mkKQ3tpX,,0.0,8.0,danceability,0.524
,5VWwTfiRLn0L29cs9MNque,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.519
,1vG6jMgSoqT3zG9tuDrL2E,37i9dQZF1DWYGZAMYFDM8S,,1.0,11.0,danceability,0.411
,5UJMcrznVASaSa5uELxU88,5tOffZXVBFTMS7mkKQ3tpX,,1.0,1.0,danceability,0.483
,6x7oPOBrfsqx9WbON5X1go,5tOffZXVBFTMS7mkKQ3tpX,,1.0,5.0,danceability,0.558
,01qIefOW1UdSDS1mHoSZ3x,5tOffZXVBFTMS7mkKQ3tpX,,1.0,11.0,danceability,0.751
,0IbrXdAcOPb7BCQqK9NqBh,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.541
,0QZ5yyl6B6utIWkxeBDxQN,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.545
,7q0Wc4fuSeNNHWCmoRg90M,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.447
,08bo51XXjxoJRv3O9tuUaj,5tOffZXVBFTMS7mkKQ3tpX,,1.0,9.0,danceability,0.802
,3Iju4sprTb8as0be1A41q6,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,danceability,0.516
,17v2VWT9tQIkF3sFqRvtNL,5tOffZXVBFTMS7mkKQ3tpX,,1.0,4.0,danceability,0.656
,3RTHR8VIPTU7s8GWRWy7Dp,5tOffZXVBFTMS7mkKQ3tpX,,1.0,5.0,danceability,0.599
,0wAyCcyHN7TmVe9EACLpCc,5tOffZXVBFTMS7mkKQ3tpX,,1.0,4.0,danceability,0.643
,3lw0CSMQ88LcN0ZMP6DlWi,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.255
,1MxHIIzcTeFnaNsDGY3pfj,37i9dQZF1DWYGZAMYFDM8S,,1.0,5.0,danceability,0.512
,2YdU9FRM7fYiZ9B2KOUIpl,5tOffZXVBFTMS7mkKQ3tpX,,1.0,6.0,danceability,0.577
,0YOOXnCJihgyluizqhAcrz,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.495
,52uKQxYJKHpYz0DEwKLltI,5tOffZXVBFTMS7mkKQ3tpX,,1.0,11.0,danceability,0.5
,0BIubA1OOVNkFtkZXBe3gP,3FInOSJaKv5QzLQrd3lCgA,JP,1.0,2.0,danceability,0.671
,70HWRkitkAKfos500LBk0T,5tOffZXVBFTMS7mkKQ3tpX,,1.0,5.0,danceability,0.631
,1lat1ihaU57L6V7s15SQXz,5tOffZXVBFTMS7mkKQ3tpX,,1.0,10.0,danceability,0.475
,7iQmjnDXYngWGsbjVnDc1U,5tOffZXVBFTMS7mkKQ3tpX,,1.0,3.0,danceability,0.553
,3YnzkpXK1J9fnnoJRG8FUB,5tOffZXVBFTMS7mkKQ3tpX,,1.0,10.0,danceability,0.589
,7HQTrJe9q9yxirrbdNAMcM,5tOffZXVBFTMS7mkKQ3tpX,,1.0,4.0,danceability,0.64
,1IcwyDAAdo5mYIC5ujB9sz,5tOffZXVBFTMS7mkKQ3tpX,,0.0,4.0,danceability,0.541
,6sFLeTTehG9M2nmZ3jKJ1p,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,danceability,0.484
,3TdZbELsPLWYZAArGSfwyQ,5tOffZXVBFTMS7mkKQ3tpX,,1.0,8.0,danceability,0.478
,6uHvbKL0Yi37AuvNRmUfMw,37i9dQZF1E4vEir6itRijY,,1.0,4.0,danceability,0.364
,0szmjOw9XbtbQYWz0GvXSp,37i9dQZF1DWYGZAMYFDM8S,,0.0,6.0,danceability,0.519
,0u4rkpmNtgcFxYHepnVF4v,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.334
,58Qol5xzalwqF912GE9vQv,5tOffZXVBFTMS7mkKQ3tpX,,1.0,5.0,danceability,0.629
,541OLGN9Qfp5lizRnGk8fG,5U2MYFAcQ3yT7XbHYgGPmb,House,1.0,0.0,danceability,0.714
,5kGBSOrKYmhRfdPBw4xD8D,3FInOSJaKv5QzLQrd3lCgA,JP,1.0,4.0,danceability,0.652
,6JOmZY3BQcnM6A5DIxn5xB,5tOffZXVBFTMS7mkKQ3tpX,,0.0,5.0,danceability,0.383
,6lvGthAouA0KfQ29tz4XAt,5tOffZXVBFTMS7mkKQ3tpX,,1.0,3.0,danceability,0.554
,3E2dyGd4VQaY6uWHyQ9ok7,5tOffZXVBFTMS7mkKQ3tpX,,0.0,3.0,danceability,0.553
,2R3I5DiDf8bLz2QjrPmUpk,37i9dQZF1DWYGZAMYFDM8S,,1.0,4.0,danceability,0.571
,6VwAh8Z1d5YKoSWoEaV4db,37i9dQZF1E4vEir6itRijY,,1.0,0.0,danceability,0.787
,6dRKRVyjzxa2efBCXZez6R,5tOffZXVBFTMS7mkKQ3tpX,,1.0,11.0,danceability,0.519
,6wHgmOZfLWmn685tDFXsX7,5tOffZXVBFTMS7mkKQ3tpX,,1.0,4.0,danceability,0.357
,7hMKqhlMqxF7ULZiUMN5AH,5tOffZXVBFTMS7mkKQ3tpX,,1.0,6.0,danceability,0.629
,6uBexmz61ckt5XQRqTgF3M,5tOffZXVBFTMS7mkKQ3tpX,,1.0,10.0,danceability,0.604
,66deoxrDAEK7Qg1p0Vioxe,37i9dQZF1DWYGZAMYFDM8S,,1.0,7.0,danceability,0.366
,5oF2zpG0BoSdqVkN7bwyWs,5tOffZXVBFTMS7mkKQ3tpX,,1.0,8.0,danceability,0.56
,4FwaJmXeZxr1096KItcUQq,5tOffZXVBFTMS7mkKQ3tpX,,0.0,0.0,danceability,0.492
,3G9ETaH55bMQx8hwNhAgbU,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.626
,5YuHMfznSrE6qsKGQzcAnO,5tOffZXVBFTMS7mkKQ3tpX,,1.0,5.0,danceability,0.586
,700xxgbIpH0YNMideY7sWR,5tOffZXVBFTMS7mkKQ3tpX,,1.0,11.0,danceability,0.316
,1Cy1mZ5KVGh4lU5gyBEmpq,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.413
,2Z9l8Des6klAaz83wTKXnP,37i9dQZF1DWYGZAMYFDM8S,,1.0,4.0,danceability,0.513
,1NyFRrFiJAJIaR6icj1goI,5tOffZXVBFTMS7mkKQ3tpX,,0.0,4.0,danceability,0.592
,6DESft0qm6RhoYf5wzeoGH,5hJEgBdGwr6dWyf4lieSV9,,1.0,1.0,danceability,0.38
,6AKka4GmQYHOy624YSPCSh,5tOffZXVBFTMS7mkKQ3tpX,,1.0,3.0,danceability,0.573
,3Kj2EWpIBnvETsYq4cq0IH,37i9dQZF1DWYGZAMYFDM8S,,1.0,3.0,danceability,0.6
,0VII3kl4B4IbJ5Hpk9KPwf,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.619
,7wH9OVoKhETiy1jFEzfFA8,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.486
,3vfG9ucWJPkQltYbkZVunx,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.597
,6fz5BHXCOxGgE6GtDhHQ1E,763uSs0CQ768s7pVitusr0,Te acuerdas?,0.0,1.0,danceability,0.678
,4bqeBWlKwz8PoEjI4v7ggz,37i9dQZF1DWYGZAMYFDM8S,,0.0,2.0,danceability,0.678
,5jDtpfcwpvaY8lU4ha7NKC,5tOffZXVBFTMS7mkKQ3tpX,,1.0,10.0,danceability,0.477
,3KsWQeEN4RhdNyZidVYlck,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.615
,5B6bSSnk7Wr4Fnb4ohNzry,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.602
,567EmmCbOtpEuaVC2zznU6,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,danceability,0.555
,6AQ3guMjWgetjRpQASwrE5,5tOffZXVBFTMS7mkKQ3tpX,,0.0,7.0,danceability,0.623
,7fKF4HdftIEt3lLAy3rDG6,3FInOSJaKv5QzLQrd3lCgA,JP,1.0,5.0,danceability,0.648
,0HqZX76SFLDz2aW8aiqi7G,5hJEgBdGwr6dWyf4lieSV9,,0.0,5.0,danceability,0.773
,5CQHTuNbYlEA4fZdxQ4PMi,5tOffZXVBFTMS7mkKQ3tpX,,1.0,9.0,danceability,0.585
,6yeh88TFXEyLvSk3BlfAI5,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.643
,5NwpfDSHmNc7gu23GQK5DF,37i9dQZF1DWYGZAMYFDM8S,,1.0,2.0,danceability,0.438
,1pbOvzdkL5iujppWgzBQdS,5tOffZXVBFTMS7mkKQ3tpX,,1.0,8.0,danceability,0.324
,5IJnj6Um7jVuRPT4WGj1z6,5tOffZXVBFTMS7mkKQ3tpX,,1.0,9.0,danceability,0.636
,7DSBxP0sGTuEb249LMJSLY,35oLMiAK4VM2T0ek3PTPIc,Chillin',1.0,2.0,danceability,0.647
,3eeIdvZqXaffY0yVRgbGfQ,5tOffZXVBFTMS7mkKQ3tpX,,0.0,1.0,danceability,0.625
,15ceG2IWhnKsyLFEFlNabj,5tOffZXVBFTMS7mkKQ3tpX,,1.0,1.0,danceability,0.427
,6W49z468BT75GsO2tCcBtq,5tOffZXVBFTMS7mkKQ3tpX,,1.0,11.0,danceability,0.508
,61X18xzfxAYZGouAXm4ISi,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.397
,5XvS3t5O7c9X8cSoIIp3At,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.513
,3ADf6eSlkURLABzIELamUh,5tOffZXVBFTMS7mkKQ3tpX,,1.0,4.0,danceability,0.574
,34a7VkqKRQ4pA2598XizKN,5tOffZXVBFTMS7mkKQ3tpX,,0.0,6.0,danceability,0.339
,6m2OUSC736AxOVJ3W0FcEr,5tOffZXVBFTMS7mkKQ3tpX,,1.0,10.0,danceability,0.566
,1DJFBjtxPwiTlHFpBnp7kp,37i9dQZF1DZ06evO2FusBW,,1.0,4.0,danceability,0.21
,5IPIpXq8znsSOybCsbd88v,5tOffZXVBFTMS7mkKQ3tpX,,1.0,1.0,danceability,0.331
,69UqtTHfUKAJweQwEStRzC,5tOffZXVBFTMS7mkKQ3tpX,,0.0,9.0,danceability,0.412
,62xoeztSUzgIBTQgbRBBRR,5tOffZXVBFTMS7mkKQ3tpX,,1.0,1.0,danceability,0.485
,1IycYHHYjKgxvB8AHCdu7O,5tOffZXVBFTMS7mkKQ3tpX,,1.0,5.0,danceability,0.564
,435XaJ1Mqo5Pd7AwRE7nrF,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,danceability,0.542
,0ljxKa4x3ahmDeQOrLCjJr,5tOffZXVBFTMS7mkKQ3tpX,,1.0,1.0,danceability,0.536
,1AJ6dy0kvwMqGNPAT8XlJp,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.446
,0Hb2wHT0WevP1oSjp1Ubev,5tOffZXVBFTMS7mkKQ3tpX,,1.0,9.0,danceability,0.554
,1xhgkhzFBEg7n1SrUgmSmU,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.478
,5q3lFZYp9HLaXATffQSgcj,5tOffZXVBFTMS7mkKQ3tpX,,1.0,11.0,danceability,0.652
,54JRSJZ0HjBkAiNWRBvsvH,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.54
,7DeJ8TdwgNpz6Un0SiskhX,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,danceability,0.402
,35D0xUf06Tu3yr1sqr4Vsv,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,danceability,0.636
,6vQgl7ZkdIKGH8swFlVqIb,35oLMiAK4VM2T0ek3PTPIc,Chillin',1.0,5.0,danceability,0.696
,2sGMdSJKbxJFHVzI7F4zuR,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.641
,7I7LzsOIMxsFZ3B8nDDG7y,5tOffZXVBFTMS7mkKQ3tpX,,1.0,8.0,danceability,0.563
,2OTovEYN1lx57YfLEe4ylM,5tOffZXVBFTMS7mkKQ3tpX,,1.0,4.0,danceability,0.536
,6mpcjAOONOJTKHClEkbamp,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.409
,5GXaARRwGvgiY1mOugw6Y4,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,danceability,0.633
,4zWCsM4lzJp6ou1YYOCgZI,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.379
,5buf0tUN7uBXaITiNkjqAb,5tOffZXVBFTMS7mkKQ3tpX,,1.0,4.0,danceability,0.395
,4wxgdWt6RupjqgityEZ9vz,5tOffZXVBFTMS7mkKQ3tpX,,1.0,6.0,danceability,0.57
,4HjEsfSpWo8gvZMr9SA3a1,5tOffZXVBFTMS7mkKQ3tpX,,1.0,4.0,danceability,0.425
,77nCtnLOfyF5ImOztB8rBU,5tOffZXVBFTMS7mkKQ3tpX,,1.0,8.0,danceability,0.59
,4jhBBFUEOTvtHzLRHxcsAw,5tOffZXVBFTMS7mkKQ3tpX,,1.0,8.0,danceability,0.723
,26jTwp6phFiELR3454BUTk,3FInOSJaKv5QzLQrd3lCgA,JP,1.0,10.0,danceability,0.425
,3rhyMywAzKIALXc1uQYB1d,5tOffZXVBFTMS7mkKQ3tpX,,0.0,5.0,danceability,0.571
,3G0a4nFOnLKRJryigXN0Tc,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.626
,1widQ9TODdm2HQT95lgfQg,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.482
,7btxoqf0r9yh9SYlxziLMq,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.541
,1fKUEaFNbpNeWtgIeGrLRh,5tOffZXVBFTMS7mkKQ3tpX,,1.0,3.0,danceability,0.489
,739oqfjALCWZgSNhyanIXC,5tOffZXVBFTMS7mkKQ3tpX,,1.0,3.0,danceability,0.543
,6qfg00bGlM1dQJwq08lZGi,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,danceability,0.521
,09zy9G8XtZOS93sevCMAdx,5tOffZXVBFTMS7mkKQ3tpX,,1.0,8.0,danceability,0.54
,2nX2TPYt4QOuRdCfbPFq9o,5tOffZXVBFTMS7mkKQ3tpX,,1.0,3.0,danceability,0.488
,6ZgjkGLDsbWUi71KKepV6d,5tOffZXVBFTMS7mkKQ3tpX,,0.0,1.0,danceability,0.447
,1pRb7DlOyLPGcBJUJoAKOo,5tOffZXVBFTMS7mkKQ3tpX,,1.0,8.0,danceability,0.744
,54YE9pzrjZToZSneNAXV99,5tOffZXVBFTMS7mkKQ3tpX,,1.0,10.0,danceability,0.544
,1tpSOLApZSgDaFqYHIeQl9,3FInOSJaKv5QzLQrd3lCgA,JP,1.0,0.0,danceability,0.673
,4m9DSdV4XU49dDJ8yhaMMv,5tOffZXVBFTMS7mkKQ3tpX,,1.0,5.0,danceability,0.512
,4R59wt5nnhYo88PIu3cUIt,37i9dQZF1DWYGZAMYFDM8S,,1.0,3.0,danceability,0.573
,7f7XDVYgznRghZVpnorBPF,5tOffZXVBFTMS7mkKQ3tpX,,1.0,10.0,danceability,0.642
,6l33h0irAiriPBKTTuclZg,5tOffZXVBFTMS7mkKQ3tpX,,1.0,11.0,danceability,0.44
,66MXa8qDIQRtwuxuNtjNCu,37i9dQZF1DWYGZAMYFDM8S,,1.0,0.0,danceability,0.558
,1W0AEYBGDQw5z5TAQTHWiG,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.361
,73TSiedpNHa7Ti0XixxTZi,3FInOSJaKv5QzLQrd3lCgA,JP,1.0,7.0,danceability,0.465
,40HrZG1rgdb4p55Qi7yKgQ,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.57
,4Q6Kuze3wNMQRjamyBjHUR,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,danceability,0.494
,4abEe6s1Ja2qSxqC6BUzn1,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.633
,17HIlGOwZ8J7qz0UVFnjuZ,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.481
,1OLuZDecGqxUYCuNyjH8Qr,5tOffZXVBFTMS7mkKQ3tpX,,1.0,3.0,danceability,0.382
,0xOZTzwpERp1jrRk9Qly3Q,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.504
,62wUcF268nKH9HcMaY247d,5tOffZXVBFTMS7mkKQ3tpX,,1.0,10.0,danceability,0.526
,7GZYE2F7OBnHkILUn96b2z,5tOffZXVBFTMS7mkKQ3tpX,,1.0,4.0,danceability,0.385
,2ybO0afBP4A8gypNbrH4aJ,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.431
,2RVTfVnMg1iAb6lEagBVtL,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,danceability,0.416
,1p69jwwnSKmqUCqloHSTxz,5tOffZXVBFTMS7mkKQ3tpX,,1.0,9.0,danceability,0.392
,6RTIo9qIckWh0KTKm7p3Ng,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.416
,58fhd4lGAudPcnfY9oenp1,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.47
,736Jy0aC33icgo4VWXgnU6,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.436
,50pmnragHfe7a6EuggcKVI,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,danceability,0.573
,5BTHMC1yaJGHmUi2nRpXfq,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,danceability,0.471
,46xIevvSTzeoWQ9Od1DBQc,5tOffZXVBFTMS7mkKQ3tpX,,0.0,1.0,danceability,0.389
,1ednEvaCEknxTnGJgHoMBF,5tOffZXVBFTMS7mkKQ3tpX,,1.0,5.0,danceability,0.448
,73h0kfW72SgSKzfBRR6GPO,5tOffZXVBFTMS7mkKQ3tpX,,1.0,4.0,danceability,0.593
,3FZp9Dzst1a9cnVJuxxtvH,3FInOSJaKv5QzLQrd3lCgA,JP,0.0,1.0,danceability,0.59
,13PUJCvdTSCT1dn70tlGdm,3FInOSJaKv5QzLQrd3lCgA,JP,1.0,6.0,danceability,0.601
,2ZO1Y1Bbot1jrdPApAyCV2,5tOffZXVBFTMS7mkKQ3tpX,,1.0,5.0,danceability,0.399
,5T06VjxhASUp9BmDDYchJq,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.526
,5eeMft4YZx0Xdf9yJPNZJY,5tOffZXVBFTMS7mkKQ3tpX,,1.0,11.0,danceability,0.473
,1eU942t2SHtSRIQlVSckQc,3FInOSJaKv5QzLQrd3lCgA,JP,1.0,1.0,danceability,0.742
,3MUKutBh9ArBBjxZqJDPDX,5U2MYFAcQ3yT7XbHYgGPmb,House,1.0,7.0,danceability,0.545
,3nFK0U2hAeDFptgFqcHFm3,3FInOSJaKv5QzLQrd3lCgA,JP,1.0,2.0,danceability,0.515
,2N9QYIrmj2W1LiVIoXup1V,5tOffZXVBFTMS7mkKQ3tpX,,0.0,0.0,danceability,0.618
,4ZbXJQc9rP0G5w3YEFoGd5,5tOffZXVBFTMS7mkKQ3tpX,,1.0,9.0,danceability,0.571
,717dytawVJiEJRTKHhvdjT,5tOffZXVBFTMS7mkKQ3tpX,,1.0,11.0,danceability,0.519
,3ygOohNGIMoSZF9Y2CVTT2,5tOffZXVBFTMS7mkKQ3tpX,,0.0,6.0,danceability,0.676
,3ZUVpMFrjJYYX4TTuPXXef,5tOffZXVBFTMS7mkKQ3tpX,,1.0,10.0,danceability,0.418
,73VzzfuoQ6CxBQ9TtVhJKa,37i9dQZEVXcJeoEfpyxSVE,,1.0,2.0,danceability,0.643
,2Lg44cIfzMDBA8CF9GdCYX,5tOffZXVBFTMS7mkKQ3tpX,,1.0,1.0,danceability,0.322
,429NtPmr12aypzFH3FkN9l,5tOffZXVBFTMS7mkKQ3tpX,,1.0,9.0,danceability,0.532
,4TyrSGg5dubBD14hSpG8g0,5tOffZXVBFTMS7mkKQ3tpX,,1.0,5.0,danceability,0.367
,5tglmltRZLBPm61AuB3Tm1,5tOffZXVBFTMS7mkKQ3tpX,,0.0,0.0,danceability,0.657
,3kGRAyhUqfBwKyotQNkeDB,5tOffZXVBFTMS7mkKQ3tpX,,1.0,4.0,danceability,0.512
,6oy06rK7aVW9AsQthR7qxg,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.543
,04drOk9EIWQ3adINuZ7ahn,5tOffZXVBFTMS7mkKQ3tpX,,1.0,3.0,danceability,0.611
,3OApa57bg9hyZDtRNBETew,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.417
,3SxpQR1mrAw8XJszsylIwO,5tOffZXVBFTMS7mkKQ3tpX,,0.0,10.0,danceability,0.482
,0A85jdX4QnyqAuPr8ixxNC,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.716
,7eUwTIXStPhTLza1dYXK9a,5tOffZXVBFTMS7mkKQ3tpX,,1.0,5.0,danceability,0.605
,1hqdpmcEfqzE7h9Dq6G2aw,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.586
,1u39EHnocUCdeJu8mrwkAc,5tOffZXVBFTMS7mkKQ3tpX,,1.0,10.0,danceability,0.584
,3OfbtToa7qDp5fNonWOOdE,7ozIozDp260fjNOZy1yzRG,Chillout 2023,1.0,0.0,danceability,0.452
,1Xed9LJL2vYHC5UD5wTdxH,5tOffZXVBFTMS7mkKQ3tpX,,1.0,2.0,danceability,0.473
,3g5ylrTTwYMTvtJUX6Ycs7,5tOffZXVBFTMS7mkKQ3tpX,,0.0,1.0,danceability,0.481
,5qQ7HmA57BxMfHEOtWuPCF,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,danceability,0.358
,4eO3ZPXoUNa3xNZZikblc5,5tOffZXVBFTMS7mkKQ3tpX,,1.0,7.0,danceability,0.5
,09t8F6vwElB6scMtsGpyaP,5tOffZXVBFTMS7mkKQ3tpX,,1.0,3.0,danceability,0.45
